EID,Abstract,Year
2-s2.0-85116587529,https://www.scopus.com/record/display.url?eid=2-s2.0-85116587529&origin=resultslist,2021
2-s2.0-85135040440,https://www.scopus.com/record/display.url?eid=2-s2.0-85135040440&origin=resultslist,2022
2-s2.0-85078890529,https://www.scopus.com/record/display.url?eid=2-s2.0-85078890529&origin=resultslist,2020
2-s2.0-85106894854,https://www.scopus.com/record/display.url?eid=2-s2.0-85106894854&origin=resultslist,2021
2-s2.0-85077166544,https://www.scopus.com/record/display.url?eid=2-s2.0-85077166544&origin=resultslist,2020
2-s2.0-85098128596,https://www.scopus.com/record/display.url?eid=2-s2.0-85098128596&origin=resultslist,2020
2-s2.0-85123051095,https://www.scopus.com/record/display.url?eid=2-s2.0-85123051095&origin=resultslist,2021
2-s2.0-85132195153,https://www.scopus.com/record/display.url?eid=2-s2.0-85132195153&origin=resultslist,2022
2-s2.0-85106509422,https://www.scopus.com/record/display.url?eid=2-s2.0-85106509422&origin=resultslist,2021
2-s2.0-85106241722,https://www.scopus.com/record/display.url?eid=2-s2.0-85106241722&origin=resultslist,2021
2-s2.0-85125126168,https://www.scopus.com/record/display.url?eid=2-s2.0-85125126168&origin=resultslist,2022
2-s2.0-85055865842,https://www.scopus.com/record/display.url?eid=2-s2.0-85055865842&origin=resultslist,2020
2-s2.0-85097583614,https://www.scopus.com/record/display.url?eid=2-s2.0-85097583614&origin=resultslist,2021
2-s2.0-85079889475,https://www.scopus.com/record/display.url?eid=2-s2.0-85079889475&origin=resultslist,2020
2-s2.0-85105965648,https://www.scopus.com/record/display.url?eid=2-s2.0-85105965648&origin=resultslist,2021
2-s2.0-85105723241,https://www.scopus.com/record/display.url?eid=2-s2.0-85105723241&origin=resultslist,2021
2-s2.0-85092141354,https://www.scopus.com/record/display.url?eid=2-s2.0-85092141354&origin=resultslist,2020
2-s2.0-85075396711,https://www.scopus.com/record/display.url?eid=2-s2.0-85075396711&origin=resultslist,2020
2-s2.0-85125627615,https://www.scopus.com/record/display.url?eid=2-s2.0-85125627615&origin=resultslist,2022
2-s2.0-85132199073,https://www.scopus.com/record/display.url?eid=2-s2.0-85132199073&origin=resultslist,2022
2-s2.0-85079627566,https://www.scopus.com/record/display.url?eid=2-s2.0-85079627566&origin=resultslist,2020
2-s2.0-85098849165,https://www.scopus.com/record/display.url?eid=2-s2.0-85098849165&origin=resultslist,2021
2-s2.0-85069901087,https://www.scopus.com/record/display.url?eid=2-s2.0-85069901087&origin=resultslist,2020
2-s2.0-85096749202,https://www.scopus.com/record/display.url?eid=2-s2.0-85096749202&origin=resultslist,2021
2-s2.0-85090539940,https://www.scopus.com/record/display.url?eid=2-s2.0-85090539940&origin=resultslist,2020
2-s2.0-85093516072,https://www.scopus.com/record/display.url?eid=2-s2.0-85093516072&origin=resultslist,2020
2-s2.0-85090183802,https://www.scopus.com/record/display.url?eid=2-s2.0-85090183802&origin=resultslist,2020
2-s2.0-85129325454,https://www.scopus.com/record/display.url?eid=2-s2.0-85129325454&origin=resultslist,2022
2-s2.0-85099217442,https://www.scopus.com/record/display.url?eid=2-s2.0-85099217442&origin=resultslist,2021
2-s2.0-85123824241,https://www.scopus.com/record/display.url?eid=2-s2.0-85123824241&origin=resultslist,2022
2-s2.0-85100618839,https://www.scopus.com/record/display.url?eid=2-s2.0-85100618839&origin=resultslist,2021
2-s2.0-85083544618,https://www.scopus.com/record/display.url?eid=2-s2.0-85083544618&origin=resultslist,2020
2-s2.0-85120373449,https://www.scopus.com/record/display.url?eid=2-s2.0-85120373449&origin=resultslist,2022
2-s2.0-85114817021,https://www.scopus.com/record/display.url?eid=2-s2.0-85114817021&origin=resultslist,2022
2-s2.0-85092893724,https://www.scopus.com/record/display.url?eid=2-s2.0-85092893724&origin=resultslist,2020
2-s2.0-85084424495,https://www.scopus.com/record/display.url?eid=2-s2.0-85084424495&origin=resultslist,2020
2-s2.0-85078754870,https://www.scopus.com/record/display.url?eid=2-s2.0-85078754870&origin=resultslist,2020
2-s2.0-85085764673,https://www.scopus.com/record/display.url?eid=2-s2.0-85085764673&origin=resultslist,2020
2-s2.0-85121983095,https://www.scopus.com/record/display.url?eid=2-s2.0-85121983095&origin=resultslist,2022
2-s2.0-85084540041,https://www.scopus.com/record/display.url?eid=2-s2.0-85084540041&origin=resultslist,2020
2-s2.0-85122105469,https://www.scopus.com/record/display.url?eid=2-s2.0-85122105469&origin=resultslist,2022
2-s2.0-85086242619,https://www.scopus.com/record/display.url?eid=2-s2.0-85086242619&origin=resultslist,2020
2-s2.0-85104744705,https://www.scopus.com/record/display.url?eid=2-s2.0-85104744705&origin=resultslist,2021
2-s2.0-85106923987,https://www.scopus.com/record/display.url?eid=2-s2.0-85106923987&origin=resultslist,2021
2-s2.0-85082574050,https://www.scopus.com/record/display.url?eid=2-s2.0-85082574050&origin=resultslist,2020
2-s2.0-85084706965,https://www.scopus.com/record/display.url?eid=2-s2.0-85084706965&origin=resultslist,2020
2-s2.0-85041200758,https://www.scopus.com/record/display.url?eid=2-s2.0-85041200758&origin=resultslist,2021
2-s2.0-85136700575,https://www.scopus.com/record/display.url?eid=2-s2.0-85136700575&origin=resultslist,2022
2-s2.0-85132586336,https://www.scopus.com/record/display.url?eid=2-s2.0-85132586336&origin=resultslist,2022
2-s2.0-85122373269,https://www.scopus.com/record/display.url?eid=2-s2.0-85122373269&origin=resultslist,2022
2-s2.0-85089522013,https://www.scopus.com/record/display.url?eid=2-s2.0-85089522013&origin=resultslist,2021
2-s2.0-85113477629,https://www.scopus.com/record/display.url?eid=2-s2.0-85113477629&origin=resultslist,2021
2-s2.0-85084134144,https://www.scopus.com/record/display.url?eid=2-s2.0-85084134144&origin=resultslist,2020
2-s2.0-85128816569,https://www.scopus.com/record/display.url?eid=2-s2.0-85128816569&origin=resultslist,2022
2-s2.0-85090082240,https://www.scopus.com/record/display.url?eid=2-s2.0-85090082240&origin=resultslist,2020
2-s2.0-85092451800,https://www.scopus.com/record/display.url?eid=2-s2.0-85092451800&origin=resultslist,2020
2-s2.0-85082300401,https://www.scopus.com/record/display.url?eid=2-s2.0-85082300401&origin=resultslist,2020
2-s2.0-85096456897,https://www.scopus.com/record/display.url?eid=2-s2.0-85096456897&origin=resultslist,2020
2-s2.0-85089731508,https://www.scopus.com/record/display.url?eid=2-s2.0-85089731508&origin=resultslist,2020
2-s2.0-85118952372,https://www.scopus.com/record/display.url?eid=2-s2.0-85118952372&origin=resultslist,2021
2-s2.0-85100304992,https://www.scopus.com/record/display.url?eid=2-s2.0-85100304992&origin=resultslist,2021
2-s2.0-85102233042,https://www.scopus.com/record/display.url?eid=2-s2.0-85102233042&origin=resultslist,2021
2-s2.0-85084286462,https://www.scopus.com/record/display.url?eid=2-s2.0-85084286462&origin=resultslist,2020
2-s2.0-85073764499,https://www.scopus.com/record/display.url?eid=2-s2.0-85073764499&origin=resultslist,2020
2-s2.0-85088654593,https://www.scopus.com/record/display.url?eid=2-s2.0-85088654593&origin=resultslist,2020
2-s2.0-85097268642,https://www.scopus.com/record/display.url?eid=2-s2.0-85097268642&origin=resultslist,2021
2-s2.0-85126146609,https://www.scopus.com/record/display.url?eid=2-s2.0-85126146609&origin=resultslist,2022
2-s2.0-85078927748,https://www.scopus.com/record/display.url?eid=2-s2.0-85078927748&origin=resultslist,2020
2-s2.0-85145911135,https://www.scopus.com/record/display.url?eid=2-s2.0-85145911135&origin=resultslist,2023
2-s2.0-85078264218,https://www.scopus.com/record/display.url?eid=2-s2.0-85078264218&origin=resultslist,2020
2-s2.0-85089244203,https://www.scopus.com/record/display.url?eid=2-s2.0-85089244203&origin=resultslist,2020
2-s2.0-85108850044,https://www.scopus.com/record/display.url?eid=2-s2.0-85108850044&origin=resultslist,2021
2-s2.0-85106457071,https://www.scopus.com/record/display.url?eid=2-s2.0-85106457071&origin=resultslist,2021
2-s2.0-85087331185,https://www.scopus.com/record/display.url?eid=2-s2.0-85087331185&origin=resultslist,2020
2-s2.0-85076911728,https://www.scopus.com/record/display.url?eid=2-s2.0-85076911728&origin=resultslist,2020
2-s2.0-85121733713,https://www.scopus.com/record/display.url?eid=2-s2.0-85121733713&origin=resultslist,2021
2-s2.0-85103407994,https://www.scopus.com/record/display.url?eid=2-s2.0-85103407994&origin=resultslist,2021
2-s2.0-85091000514,https://www.scopus.com/record/display.url?eid=2-s2.0-85091000514&origin=resultslist,2020
2-s2.0-85093872411,https://www.scopus.com/record/display.url?eid=2-s2.0-85093872411&origin=resultslist,2020
2-s2.0-85118596838,https://www.scopus.com/record/display.url?eid=2-s2.0-85118596838&origin=resultslist,2022
2-s2.0-85103437008,https://www.scopus.com/record/display.url?eid=2-s2.0-85103437008&origin=resultslist,2021
2-s2.0-85078304227,https://www.scopus.com/record/display.url?eid=2-s2.0-85078304227&origin=resultslist,2020
2-s2.0-85138458666,https://www.scopus.com/record/display.url?eid=2-s2.0-85138458666&origin=resultslist,2022
2-s2.0-85091989179,https://www.scopus.com/record/display.url?eid=2-s2.0-85091989179&origin=resultslist,2020
2-s2.0-85099179534,https://www.scopus.com/record/display.url?eid=2-s2.0-85099179534&origin=resultslist,2021
2-s2.0-85101616264,https://www.scopus.com/record/display.url?eid=2-s2.0-85101616264&origin=resultslist,2021
2-s2.0-85072524176,https://www.scopus.com/record/display.url?eid=2-s2.0-85072524176&origin=resultslist,2020
2-s2.0-85128312144,https://www.scopus.com/record/display.url?eid=2-s2.0-85128312144&origin=resultslist,2022
2-s2.0-85103339893,https://www.scopus.com/record/display.url?eid=2-s2.0-85103339893&origin=resultslist,2021
2-s2.0-85091590600,https://www.scopus.com/record/display.url?eid=2-s2.0-85091590600&origin=resultslist,2020
2-s2.0-85104987642,https://www.scopus.com/record/display.url?eid=2-s2.0-85104987642&origin=resultslist,2021
2-s2.0-85124598183,https://www.scopus.com/record/display.url?eid=2-s2.0-85124598183&origin=resultslist,2022
2-s2.0-85094220742,https://www.scopus.com/record/display.url?eid=2-s2.0-85094220742&origin=resultslist,2020
2-s2.0-85111949710,https://www.scopus.com/record/display.url?eid=2-s2.0-85111949710&origin=resultslist,2021
2-s2.0-85077144742,https://www.scopus.com/record/display.url?eid=2-s2.0-85077144742&origin=resultslist,2020
2-s2.0-85115395122,https://www.scopus.com/record/display.url?eid=2-s2.0-85115395122&origin=resultslist,2021
2-s2.0-85068792379,https://www.scopus.com/record/display.url?eid=2-s2.0-85068792379&origin=resultslist,2020
2-s2.0-85079352574,https://www.scopus.com/record/display.url?eid=2-s2.0-85079352574&origin=resultslist,2020
2-s2.0-85106514067,https://www.scopus.com/record/display.url?eid=2-s2.0-85106514067&origin=resultslist,2021
2-s2.0-85116739725,https://www.scopus.com/record/display.url?eid=2-s2.0-85116739725&origin=resultslist,2022
2-s2.0-85173613729,https://www.scopus.com/record/display.url?eid=2-s2.0-85173613729&origin=resultslist,2022
2-s2.0-85104912252,https://www.scopus.com/record/display.url?eid=2-s2.0-85104912252&origin=resultslist,2021
2-s2.0-85089617490,https://www.scopus.com/record/display.url?eid=2-s2.0-85089617490&origin=resultslist,2020
2-s2.0-85099837089,https://www.scopus.com/record/display.url?eid=2-s2.0-85099837089&origin=resultslist,2021
2-s2.0-85111729297,https://www.scopus.com/record/display.url?eid=2-s2.0-85111729297&origin=resultslist,2021
2-s2.0-85101461072,https://www.scopus.com/record/display.url?eid=2-s2.0-85101461072&origin=resultslist,2021
2-s2.0-85078794779,https://www.scopus.com/record/display.url?eid=2-s2.0-85078794779&origin=resultslist,2020
2-s2.0-85100731537,https://www.scopus.com/record/display.url?eid=2-s2.0-85100731537&origin=resultslist,2021
2-s2.0-85132746758,https://www.scopus.com/record/display.url?eid=2-s2.0-85132746758&origin=resultslist,2022
2-s2.0-85104357741,https://www.scopus.com/record/display.url?eid=2-s2.0-85104357741&origin=resultslist,2021
2-s2.0-85122514669,https://www.scopus.com/record/display.url?eid=2-s2.0-85122514669&origin=resultslist,2022
2-s2.0-85089458558,https://www.scopus.com/record/display.url?eid=2-s2.0-85089458558&origin=resultslist,2020
2-s2.0-85090907980,https://www.scopus.com/record/display.url?eid=2-s2.0-85090907980&origin=resultslist,2020
2-s2.0-85122143362,https://www.scopus.com/record/display.url?eid=2-s2.0-85122143362&origin=resultslist,2021
2-s2.0-85106473284,https://www.scopus.com/record/display.url?eid=2-s2.0-85106473284&origin=resultslist,2021
2-s2.0-85130615572,https://www.scopus.com/record/display.url?eid=2-s2.0-85130615572&origin=resultslist,2022
2-s2.0-85103777029,https://www.scopus.com/record/display.url?eid=2-s2.0-85103777029&origin=resultslist,2021
2-s2.0-85078339160,https://www.scopus.com/record/display.url?eid=2-s2.0-85078339160&origin=resultslist,2020
2-s2.0-85099969379,https://www.scopus.com/record/display.url?eid=2-s2.0-85099969379&origin=resultslist,2021
2-s2.0-85090856220,https://www.scopus.com/record/display.url?eid=2-s2.0-85090856220&origin=resultslist,2020
2-s2.0-85084695384,https://www.scopus.com/record/display.url?eid=2-s2.0-85084695384&origin=resultslist,2020
2-s2.0-85106247177,https://www.scopus.com/record/display.url?eid=2-s2.0-85106247177&origin=resultslist,2021
2-s2.0-85104826021,https://www.scopus.com/record/display.url?eid=2-s2.0-85104826021&origin=resultslist,2021
2-s2.0-85078387998,https://www.scopus.com/record/display.url?eid=2-s2.0-85078387998&origin=resultslist,2020
2-s2.0-85123632486,https://www.scopus.com/record/display.url?eid=2-s2.0-85123632486&origin=resultslist,2022
2-s2.0-85076620043,https://www.scopus.com/record/display.url?eid=2-s2.0-85076620043&origin=resultslist,2020
2-s2.0-85096742629,https://www.scopus.com/record/display.url?eid=2-s2.0-85096742629&origin=resultslist,2021
2-s2.0-85094638032,https://www.scopus.com/record/display.url?eid=2-s2.0-85094638032&origin=resultslist,2020
2-s2.0-85089289090,https://www.scopus.com/record/display.url?eid=2-s2.0-85089289090&origin=resultslist,2020
2-s2.0-85079347365,https://www.scopus.com/record/display.url?eid=2-s2.0-85079347365&origin=resultslist,2020
2-s2.0-85085249134,https://www.scopus.com/record/display.url?eid=2-s2.0-85085249134&origin=resultslist,2020
2-s2.0-85091095435,https://www.scopus.com/record/display.url?eid=2-s2.0-85091095435&origin=resultslist,2021
2-s2.0-85080985230,https://www.scopus.com/record/display.url?eid=2-s2.0-85080985230&origin=resultslist,2020
2-s2.0-85118701811,https://www.scopus.com/record/display.url?eid=2-s2.0-85118701811&origin=resultslist,2021
2-s2.0-85107576722,https://www.scopus.com/record/display.url?eid=2-s2.0-85107576722&origin=resultslist,2021
2-s2.0-85095549944,https://www.scopus.com/record/display.url?eid=2-s2.0-85095549944&origin=resultslist,2020
2-s2.0-85088149919,https://www.scopus.com/record/display.url?eid=2-s2.0-85088149919&origin=resultslist,2020
2-s2.0-85093876076,https://www.scopus.com/record/display.url?eid=2-s2.0-85093876076&origin=resultslist,2020
2-s2.0-85082645492,https://www.scopus.com/record/display.url?eid=2-s2.0-85082645492&origin=resultslist,2020
2-s2.0-85114924232,https://www.scopus.com/record/display.url?eid=2-s2.0-85114924232&origin=resultslist,2021
2-s2.0-85090120995,https://www.scopus.com/record/display.url?eid=2-s2.0-85090120995&origin=resultslist,2020
2-s2.0-85074222256,https://www.scopus.com/record/display.url?eid=2-s2.0-85074222256&origin=resultslist,2020
2-s2.0-85079093992,https://www.scopus.com/record/display.url?eid=2-s2.0-85079093992&origin=resultslist,2020
2-s2.0-85101459314,https://www.scopus.com/record/display.url?eid=2-s2.0-85101459314&origin=resultslist,2021
2-s2.0-85079351646,https://www.scopus.com/record/display.url?eid=2-s2.0-85079351646&origin=resultslist,2020
2-s2.0-85129567120,https://www.scopus.com/record/display.url?eid=2-s2.0-85129567120&origin=resultslist,2022
2-s2.0-85106449486,https://www.scopus.com/record/display.url?eid=2-s2.0-85106449486&origin=resultslist,2021
2-s2.0-85118306048,https://www.scopus.com/record/display.url?eid=2-s2.0-85118306048&origin=resultslist,2021
2-s2.0-85092397769,https://www.scopus.com/record/display.url?eid=2-s2.0-85092397769&origin=resultslist,2020
2-s2.0-85055156365,https://www.scopus.com/record/display.url?eid=2-s2.0-85055156365&origin=resultslist,2020
2-s2.0-85080121307,https://www.scopus.com/record/display.url?eid=2-s2.0-85080121307&origin=resultslist,2020
2-s2.0-85119918741,https://www.scopus.com/record/display.url?eid=2-s2.0-85119918741&origin=resultslist,2021
2-s2.0-85094837042,https://www.scopus.com/record/display.url?eid=2-s2.0-85094837042&origin=resultslist,2020
2-s2.0-85119267886,https://www.scopus.com/record/display.url?eid=2-s2.0-85119267886&origin=resultslist,2022
2-s2.0-85120649589,https://www.scopus.com/record/display.url?eid=2-s2.0-85120649589&origin=resultslist,2021
2-s2.0-85096610966,https://www.scopus.com/record/display.url?eid=2-s2.0-85096610966&origin=resultslist,2021
2-s2.0-85098479311,https://www.scopus.com/record/display.url?eid=2-s2.0-85098479311&origin=resultslist,2020
2-s2.0-85077663151,https://www.scopus.com/record/display.url?eid=2-s2.0-85077663151&origin=resultslist,2020
2-s2.0-85147308591,https://www.scopus.com/record/display.url?eid=2-s2.0-85147308591&origin=resultslist,2023
